job_id,title,employer_name,city,state,country,is_remote,employment_type,min_salary,max_salary,salary_currency,salary_period,description,apply_link,posted_at_datetime,job_publisher,required_experience,required_skills,required_education,benefits,google_link,expiration_datetime
YxVPnvK0jc28fEsvAAAAAA==,Senior Product Python Developer (Remote – Spain) - Remote (Palma),Matchtech,Palma,Illes Balears,ES,False,A tiempo completo,,,,,"Senior PRODUCT Python Developer (Remote – Spain) (Just Spanish Residents allowed) Build scalable solutions that power general digital experiences. We’re looking for a Senior Product Python Developer to join a growing international engineering team. You’ll work in a collaborative, agile environment where innovation, autonomy, and technical excellence are part of the daily culture. If you’re passionate about designing elegant, scalable systems, love working with modern technologies, and want to co...",https://www.jobijoba.es/oferta-empleo/69/4124ce62930e4156b3f7765aab449d55?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobijoba,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DYxVPnvK0jc28fEsvAAAAAA%3D%3D&vssid=jobs-detail-viewer,
8J-DoTI3SGddAUtuAAAAAA==,Backend developer Python,Hays,"O Chazo, Boiro",La Coruña,ES,False,A tiempo completo,,,,,"¿Quieres crecer como Fullstack, proponer ideas y participar en proyectos? Tu nueva empresa Una compañía tecnológica con sede en Sant Cugat del Vallès, especializada en el desarrollo de soluciones digitales a medida para clientes de múltiples sectores. Actualmente se encuentran en un momento de crecimiento, impulsando el desarrollo de un producto propio y una herramienta interna. Tu nuevo puesto Te incorporarás como Backend Developer, participando en proyectos tanto internos como para clientes. T...",https://es.talent.com/view?id=a67ae29d08c8&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Talent.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D8J-DoTI3SGddAUtuAAAAAA%3D%3D&vssid=jobs-detail-viewer,
9e4WFix1oP3xjS07AAAAAA==,Back End Developer (Python / GO / AWS) - Hybrid from Zaragoza,European Tech Recruit,Marzán,León,ES,False,A tiempo completo,,,,,"Backend Software Developer A fantastic opportunity for a driven Backend Software Developer to join fast-growing deep-tech company, who provide hyper-efficient software to global companies across finance, energy, manufacturing and cybersecurity to gain an edge with quantum computing and artificial intelligence. Required Qualifications • 2–5 years of experience developing and maintaining backend systems in Python or Go. • Strong understanding of RESTful API or gRPC design, versioning, and performa...",https://es.talent.com/view?id=5f0cfdd52cb9&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Talent.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D9e4WFix1oP3xjS07AAAAAA%3D%3D&vssid=jobs-detail-viewer,
xrLCw3azl62pONtIAAAAAA==,Senior Python Backend Engineer — 100% Remote (Spain) (La Coruña),Matchtech,"A Coruña, La Coruña",La Coruña,ES,False,A tiempo completo,,,,,"A technology consulting firm is seeking a Senior Python Developer to join a remote international engineering team in Spain. You will design, develop, and maintain backend web services, contribute to full-stack solutions, and work with modern technologies like Docker and Kubernetes. The adecuado candidate has 5+ years of web development experience and a strong command of Python. The position offers a competitive salary ranging from €55,000 to €65,000 gross per year. #J-18808-Ljbffr",https://www.jobijoba.es/oferta-empleo/69/b2465291ccdde8cc892e8fa5a1bd3d25?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobijoba,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DxrLCw3azl62pONtIAAAAAA%3D%3D&vssid=jobs-detail-viewer,
50Ib2Cg03p2xbPjpAAAAAA==,Senior PRODUCT Python Developer Remote –,Matchtech,Salamanca,Salamanca,ES,False,A tiempo completo,,,,,"Senior PRODUCT Python Developer (Remote - Spain) (Just Spanish Residents allowed) Build scalable solutions that power global digital experiences. We're looking for a Senior Product Python Developer to join a growing international engineering team. You'll work in a collaborative, agile environment where innovation, autonomy, and technical excellence are part of the daily culture. If you're passionate about designing elegant, scalable systems, love working with modern technologies, and want to con...",https://www.jobilize.com/job/es-castille-le-n-salamanca-senior-product-python-developer-remote?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobilize,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D50Ib2Cg03p2xbPjpAAAAAA%3D%3D&vssid=jobs-detail-viewer,
PuTX1gRcdcN7n6GoAAAAAA==,"Senior Developer Django, Python (Fully Remote)",Matchtech,,,ES,False,A tiempo completo,,,,,"Senior Python Developer (Remote – Spain) (Just Spanish Residents allowed) Build scalable solutions that power global digital experiences. We’re looking for a Senior Python Developer to join a growing international engineering team. You’ll work in a collaborative, agile environment where innovation, autonomy, and technical excellence are part of the daily culture. If you’re passionate about designing elegant, scalable systems, love working with modern technologies, and want to contribute to meani...",https://es.jooble.org/rjdp/7510966917232612772?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DPuTX1gRcdcN7n6GoAAAAAA%3D%3D&vssid=jobs-detail-viewer,
ophjO2GtCRzCAHl-AAAAAA==,Senior PRODUCT Python Developer (Remote – Spain),Matchtech,Valencia,Valencia,ES,False,A tiempo completo,,,,,"Senior PRODUCT Python Developer (Remote – Spain) (Just Spanish Residents allowed) Build scalable solutions that power global digital experiences. We’re looking for a Senior Product Python Developer to join a growing international engineering team. You’ll work in a collaborative, agile environment where innovation, autonomy, and technical excellence are part of the daily culture. If you’re passionate about designing elegant, scalable systems, love working with modern technologies, and want to con...",https://www.jobijoba.es/oferta-empleo/69/d34abeed565f8aedac5f59a61007631d?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobijoba,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DophjO2GtCRzCAHl-AAAAAA%3D%3D&vssid=jobs-detail-viewer,
JIV3_zsB2HYTDBDHAAAAAA==,Senior Backend Dev (Python & FastAPI) — Remote Spain,UST,Madrid,Madrid,ES,False,A tiempo completo,,,,,"A multinational company is looking for a Senior Backend Developer to work remotely in Spain. You will develop and maintain a Python application using FastAPI, manage Azure infrastructure, and work with SQL databases. Candidates should have strong Python skills, Azure knowledge, and a good level of English. This role offers a competitive benefits package including flexible work-life balance and professional development opportunities.",https://www.jobleads.com/es/job/senior-backend-dev-python-fastapi-remote-spain--madrid--e56a9444a0553669d904dcfde4aba7ac5?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,JobLeads,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DJIV3_zsB2HYTDBDHAAAAAA%3D%3D&vssid=jobs-detail-viewer,
6DntRFSX0QQV_AVGAAAAAA==,"Full Stack Developer (Python, React and RAG)",CGI,Getafe,Madrid,ES,False,A tiempo completo,,,,,"¡Únete a CGI! Fundada en 1976, CGI se encuentra entre las mayores empresas de servicios de consultoría TI y de negocio del mundo. Nos basamos en conocimientos y resultados para ayudar a acelerar la transformación digital de nuestros clientes. A través de 21 sectores en 400 ubicaciones en todo el mundo, nuestros 93.000 profesionales proporcionan servicios de consultoría TI y de negocio integrales, escalables y sostenibles que entregamos localmente. Estamos buscando Fullstack Developer con Python,...",https://es.linkedin.com/jobs/view/full-stack-developer-python-react-and-rag-at-cgi-4333849362?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,LinkedIn,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D6DntRFSX0QQV_AVGAAAAAA%3D%3D&vssid=jobs-detail-viewer,
TzE5dPZc2iwAo8GeAAAAAA==,Senior PRODUCT Python Developer (Remote – Spain) (Almería),Matchtech,Almería,Almería,ES,False,A tiempo completo,,,,,"Senior PRODUCT Python Developer (Remote – Spain) (Just Spanish Residents allowed) Build scalable solutions that power integral digital experiences. We’re looking for a Senior Product Python Developer to join a growing international engineering team. You’ll work in a collaborative, agile environment where innovation, autonomy, and technical excellence are part of the daily culture. If you’re passionate about designing elegant, scalable systems, love working with modern technologies, and want to c...",https://www.jobijoba.es/oferta-empleo/69/b78f2323fdbc1a9bf24a6279f95bb5d2?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobijoba,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DTzE5dPZc2iwAo8GeAAAAAA%3D%3D&vssid=jobs-detail-viewer,
7ydWhjqxhU74-fLPAAAAAA==,"Software Engineer, Python- Remote",YouGov,,,,False,A tiempo completo,,,,,"YouGov is a global online research company, offering insight into what the world thinks. We speak daily to our panel of over 24 million registered members to understand opinion and behaviors around the world. We have a strong reputation as a source of accurate data and we’re trusted by the world’s biggest brands to get it right, making us the most quoted market research source in the world. Join our global team to help us achieve our social mission: to make millions of people’s opinions heard fo...",https://es.linkedin.com/jobs/view/software-engineer-python-remote-at-yougov-4295690528?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,LinkedIn,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D7ydWhjqxhU74-fLPAAAAAA%3D%3D&vssid=jobs-detail-viewer,
lbZ4wVlrVTQ5I4lDAAAAAA==,Senior Software Engineer (Python),CHEP,Madrid,Madrid,ES,False,A tiempo completo,,,,,"CHEP helps move more goods to more people, in more places than any other organization on earth via our 347 million pallets, crates and containers. We employ approximately 13,000 people and operate in 60 countries. Through our pioneering and sustainable share-and-reuse business model, the world’s biggest brands trust us to help them transport their goods more efficiently, safely and with less environmental impact. What does that mean for you? You’ll join an international organization big enough t...",https://es.linkedin.com/jobs/view/senior-software-engineer-python-at-chep-4339612897?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,LinkedIn,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DlbZ4wVlrVTQ5I4lDAAAAAA%3D%3D&vssid=jobs-detail-viewer,
btOX4OZdqYIv8fCdAAAAAA==,Python AWS Engineer - Remote,Ayesa,Málaga,Málaga,ES,False,A tiempo completo,,,,,"¡En Ayesa crecemos contigo! En Ayesa no esperamos al futuro, lo lideramos. A través de la #tecnología y la ingeniería lo hacemos posible, convirtiendo retos en oportunidades, conceptos en soluciones y visión en impacto real. Paso a paso nos acercamos a un futuro mejor. Con tu pasión, talento y determinación, seguiremos transformando el presente y construyendo el futuro. Ayesa, Making It Happen. Si eres una persona entusiasta, te apasiona la tecnología y buscas un nuevo reto profesional, ¡éste es...",https://es.expertini.com/job/python-aws-engineer-remote-malaga-ayesa-3874-11830474/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Spain Jobs Expertini,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DbtOX4OZdqYIv8fCdAAAAAA%3D%3D&vssid=jobs-detail-viewer,
AkOMTKZA-HN1cLjzAAAAAA==,Remote Senior Python Backend Developer,Matchtech,Marbella,Málaga,ES,False,A tiempo completo,,,,,"A leading engineering company is looking for a Senior Python Developer to join their remote team in Spain. The role involves designing scalable backend services, collaborating with frontend developers, and utilizing modern technologies like Python, Docker, and Kubernetes. Ideal candidates should have over 5 years of experience and a strong command of English.",https://es.trabajo.org/oferta-2635-0ac8e7b0b367f09f8ea91d494270457a?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Trabajo.org,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DAkOMTKZA-HN1cLjzAAAAAA%3D%3D&vssid=jobs-detail-viewer,
mauHpPIVBNVbenhxAAAAAA==,Senior Data Engineer — Tableau-SQL-Python (Remote Spain),Virtusa,Madrid,Madrid,ES,False,A tiempo completo,,,,,A leading technology firm is seeking a Senior Developer to work on the Origin Data Lake project for Corporate and Investment Banking. This fully remote role requires strong expertise in Tableau and a solid background in SQL and AWS. You'll lead all facets of the software delivery lifecycle and collaborate closely with various teams. This position offers opportunities for career growth within a global organization. #J-18808-Ljbffr,https://es.jobrapido.com/jobpreview/2694932877618970624?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobrapido.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DmauHpPIVBNVbenhxAAAAAA%3D%3D&vssid=jobs-detail-viewer,
7NRojUx4GHJqHckiAAAAAA==,Senior Python Developer,JR Spain,Lleida,Lérida,ES,False,A tiempo completo,,,,,Job Description: We are looking for a Senior Python Developer to join our international team of professionals in an innovative and dynamic work environment. • Long-term secure contract • International projects with top technologies • Remote work with flexible schedule • Be part of a highly-qualified team of professionals • Travel abroad with your project • Specialized training and continuous professional development • Social benefits and flexible compensation plan The ideal candidate will have a...,https://es.bebee.com/job/319dd2e7c78b1a7708c829ae7269880d?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,BeBee,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D7NRojUx4GHJqHckiAAAAAA%3D%3D&vssid=jobs-detail-viewer,
7n71184KRqS0gP0NAAAAAA==,Desarrollador Python Senior,Bosonit,"Cequeliños, Arbo",Pontevedra,ES,False,A tiempo completo,,,,,"En Bosonit somos una consultora tecnológica especializada en la transformación de Datos e IA. Nuestra misión: hacer que los datos correctos estén disponibles para un consumo rápido por parte de los líderes empresariales &##128640; En esta ocasión, buscamos un compañero para formar parte de la familia Bosonit &##128104; &##Contamos con proyectos de consultoría en grandes clientes, así como con diferentes Startups tecnológicas donde desarrollamos producto propio &##129514; • ##Nos encontramos en l...",https://es.jooble.org/rjdp/-8963919432169273150?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D7n71184KRqS0gP0NAAAAAA%3D%3D&vssid=jobs-detail-viewer,
M6O2MdACxCUA7ckdAAAAAA==,Remote Python Developer,T-Systems Iberia,Granada,Granada,ES,False,A tiempo completo,,,,,As a Software Engineer with expertise in Machine Learning you will be tasked with designing implementing and maintaining AI / ML solutions that address diverse business challenges. This will involve techniques such as RAG chatbots natural language / text analysis using vector embeddings and model fine-tuning. You will work closely with our Machine Learning Experts Product Owner and cross-functional teams to understand their needs and provide data-driven solutions. Data Engineering : Design and i...,https://es.trabajo.org/oferta-2635-849e10150ca70bbf9d0cad5a3cddec00?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Trabajo.org,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DM6O2MdACxCUA7ckdAAAAAA%3D%3D&vssid=jobs-detail-viewer,
Fzy0huwrNSdjpnvWAAAAAA==,Senior Backend Developer (Python & FastAPI) (100% remote Spain),UST España & Latam,Marbella,Málaga,ES,False,A tiempo completo,,,,,"UST is looking for the very Top Talent…and we would be delighted if you were to join our family! More in details, UST is a multinational company based in North America, certified as a Top Employer and Great Place to Work company with over 35.000 employees all over the world and presence in more than 35 countries. We are leaders on digital technology services, and we provide large-scale technologic solutions to big companies. What are we looking for? We are looking for a Senior Backend Developer ...",https://es.jobrapido.com/jobpreview/8069143404048547840?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobrapido.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DFzy0huwrNSdjpnvWAAAAAA%3D%3D&vssid=jobs-detail-viewer,
wFp702hB73ujRm0kAAAAAA==,"Desarrollador/a Backend Python (Flask, GCP) - 100% Remoto...",The White Team,,,ES,False,A tiempo completo,,,,,"Descripción del puesto En The Whiteam buscamos un Desarrollador/a Backend con experiencia en Python y Flask para unirse a nuestro equipo. Si te apasiona el desarrollo de servicios backend y quieres trabajar en proyectos innovadores en entornos Cloud, esta oportunidad es para ti. El puesto es 100% remoto desde España , con contrato indefinido y un entorno dinámico donde podrás crecer profesionalmente. Responsabilidades • Analizar y desarrollar tareas del backlog. • Implementar servicios backend e...",https://es.jooble.org/jdp/2927030544281169699?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DwFp702hB73ujRm0kAAAAAA%3D%3D&vssid=jobs-detail-viewer,
Gpb6LWu2rtyh__0VAAAAAA==,Remote Python,Nextlane,Madrid,Madrid,ES,False,A tiempo completo,,,,,Job Description: A leading software development firm in Madrid seeks a skilled Python & COBOL Software Engineer to innovate solutions for the automotive industry. Key Responsibilities: • Develop innovative software solutions using Python and COBOL programming languages. • Collaborate with cross-functional teams to design and implement software systems. • Stay up-to-date with industry trends and emerging technologies. Requirements: • Over 3 years of experience in software development. • Strong te...,https://es.bebee.com/job/92daa33829375828255a2b18ad514eec?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,BeBee,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DGpb6LWu2rtyh__0VAAAAAA%3D%3D&vssid=jobs-detail-viewer,
6N61BK97vzMCS1D0AAAAAA==,Senior Backend Developer Python & FastAPI 100% remote Spain,UST,Madrid,Madrid,ES,False,A tiempo completo,,,,,"Senior Backend Developer (Python & FastAPI) (100% remote Spain) We are looking for aSenior Backend Developerworking close to one of our main clients in the financial sector. UST is a multinational company based in North America, certified as a Top Employer and Great Place to Work, with over 35,000 employees worldwide and a presence in more than 35 countries. We are leaders in digital technology services, providing large‑scale technological solutions to big companies.Main Tasks and Accountabiliti...",https://www.jobilize.com/job/es-madrid-senior-backend-developer-python-fastapi-100-remote-spain?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobilize,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D6N61BK97vzMCS1D0AAAAAA%3D%3D&vssid=jobs-detail-viewer,
tMN9PJk0-m_nt5SRAAAAAA==,Backend Developer Python,JR Spain,Vigo,Pontevedra,ES,False,A tiempo completo,,,,,"Social network you want to login/join with: ? Back-end Developer – Ruby on Rails (Remote, Freelance) Contract Type: Freelance Commitment: Full-time Location: Fully Remote About the Role A forward-thinking tech company focused on workplace well-being is looking for a passionate and experienced Back-end Developer (Ruby on Rails) to join its growing team. This role is ideal for someone who thrives in fast-paced, purpose-driven environments and enjoys working on integrations and scalable systems tha...",https://es.trabajo.org/oferta-2635-3e949a17b9b87598c8820e91b9e2e757?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Trabajo.org,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DtMN9PJk0-m_nt5SRAAAAAA%3D%3D&vssid=jobs-detail-viewer,
CT6x3t8qGZVRUMsiAAAAAA==,Senior Backend Developer (Python & FastAPI) (100% remote Spain),UST España & Latam,Zaragoza,Zaragoza,ES,False,A tiempo completo,,,,,"UST is looking for the very Top Talent…and we would be delighted if you were to join our family! More in details, UST is a multinational company based in North America, certified as a Top Employer and Great Place to Work company with over 35.000 employees all over the world and presence in more than 35 countries. We are leaders on digital technology services, and we provide large-scale technologic solutions to big companies. What are we looking for? We are looking for a Senior Backend Developer ...",https://es.jobrapido.com/jobpreview/1155436278825615360?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobrapido.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DCT6x3t8qGZVRUMsiAAAAAA%3D%3D&vssid=jobs-detail-viewer,
3nbUdFLxXJzy3f4yAAAAAA==,Fullstack React/ Python Developer - Remote,Dimática,Tarragona,Tarragona,ES,False,A tiempo completo,,,,,"This opportunity is only for residents in Spain En DIMÁTICA, empresa reconocida como Microsoft PARTNER, estamos especializados en soluciones de diseño, desarrollo y mantenimiento de software en entornos multiplataforma. We are currently selecting Node. JS developers. What would you do? Develop and maintain microservices and RESTful APIs within an international benchmark in the logistics sector. Develop and maintain web applications, backend services using Node. Js and frontend using Angular and ...",https://www.jobilize.com/job/es-cataluna-tarragona-fullstack-react-python-developer-remote-dim?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobilize,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D3nbUdFLxXJzy3f4yAAAAAA%3D%3D&vssid=jobs-detail-viewer,
UmMu2_nJOBuiOrPXAAAAAA==,Senior Full-Stack Engineer: Flask/Django + React (Remote),Medium,,,ES,False,A tiempo completo,,,,,A dynamic software consultancy is seeking a Full-Stack Developer to join their team in Spain. The role requires a Bachelor's degree in Computer Science and 5+ years of experience using open-source technologies. The successful candidate will contribute to developing high-quality applications while enjoying flexible working hours and opportunities for professional development. This is an exciting chance to be part of a fast-paced and innovative environment. #J-18808-Ljbffr,https://es.jooble.org/jdp/-2930593204044168027?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DUmMu2_nJOBuiOrPXAAAAAA%3D%3D&vssid=jobs-detail-viewer,
a1k8g8qbwN1XLGggAAAAAA==,Senior Backend Developer (Python & FastAPI) (100  remote Spain),UST España & Latam,Vitoria-Gasteiz,Álava,ES,False,A tiempo completo,,,,,"UST is looking for the very Top Talent…and we would be delighted if you were to join our family More in details, UST is a multinational company based in North America, certified as a Top Employer and Great Place to Work company with over employees all over the world and presence in more than 35 countries. We are leaders on digital technology services, and we provide large-scale technologic solutions to big companies. What are we looking for? We are looking for a Senior Backend Developer working ...",https://es.bebee.com/job/b1436989c9f282470d05aabfbfb7f239?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,BeBee,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3Da1k8g8qbwN1XLGggAAAAAA%3D%3D&vssid=jobs-detail-viewer,
khWP9KHs9WDmQ5aAAAAAAA==,Senior Backend Developer Python & FastAPI 100% remote Spain,UST España and Latam,Santiago de Compostela,La Coruña,ES,False,A tiempo completo,,,,,"UST is looking for the very Top Talent…and we would be delighted if you were to join our family! More in details, UST is a multinational company based in North America, certified as a Top Employer and Great Place to Work company with over 35.000 employees all over the world and presence in more than 35 countries. We are leaders on digital technology services, and we provide large-scale technologic solutions to big companies.What are we looking for? We are looking for aSenior Backend Developerwor...",https://www.jobilize.com/job/es-santiago-de-compostela-senior-backend-developer-python-fastapi?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobilize,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DkhWP9KHs9WDmQ5aAAAAAAA%3D%3D&vssid=jobs-detail-viewer,
80XhL31Edo5pKfrDAAAAAA==,Python Developer,Shakers,Gerona,Girona,ES,False,A tiempo completo,,,,,"Buscamos Python Software Engineer (Microservicios + FastAPI + GenAI) Proyecto puntero, entorno moderno y oportunidad real de trabajar con tecnologías de última generación. ¿Qué harás? • Diseñar y desarrollar microservicios en Python + FastAPI. • Crear y mantener APIs (OpenAPI, REST/gRPC). • Contenerizar servicios con Docker y desplegarlos en Kubernetes. • Colaborar con equipos de IA para llevar modelos ML/GenAI a producción. • Integrar componentes de GenAI con LangChain / LangGraph. • Monitoriza...",https://es.jooble.org/jdp/-1122325574845715682?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D80XhL31Edo5pKfrDAAAAAA%3D%3D&vssid=jobs-detail-viewer,
B7BYMe_BR6uOBwkJAAAAAA==,Python Developer (La Coruña),Ubique Systems,"A Coruña, La Coruña",La Coruña,ES,False,A tiempo completo,,,,,"Job Title: Full Stack Developer - Python Analyst Location: Boadilla, Spain - Remote Duration: Permanent Employment Type: Full-Time Roles & Responsibilities: We are seeking a Full Stack Developer with at lease 5 years of experience in Python and a solid understanding of both technical architecture and functional requirements. This role requires the ability to work in a backend system. You'll work in a collaborative, cross-functional team focused on building systems that support financial performa...",https://www.jobijoba.es/oferta-empleo/69/21d08ace95e7fa125835014930c0e387?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobijoba,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DB7BYMe_BR6uOBwkJAAAAAA%3D%3D&vssid=jobs-detail-viewer,
ykua4sgpP293r8BaAAAAAA==,Senior Backend Developer Python & FastAPI 100% remote Spain,UST España and Latam,"Cequeliños, Arbo",Pontevedra,ES,False,A tiempo completo,,,,,"UST is looking for the very Top Talent. and we would be delighted if you were to join our family!More in details, UST is a multinational company based in North America, certified as a Top Employer and Great Place to Work company with over 35. 000 employees all over the world and presence in more than 35 countries. We are leaders on digital technology services, and we provide large-scale technologic solutions to big companies. What are we looking for?We are looking for a Senior Backend Developer ...",https://www.jobilize.com/job/es-cequeli-os-senior-backend-developer-python-fastapi-100-remote-spain?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobilize,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3Dykua4sgpP293r8BaAAAAAA%3D%3D&vssid=jobs-detail-viewer,
